,Type,Gender,FurLength,agecat,breedcat,namecat,descriptcat,colorcat,colorcat2,healthcat,statecat,MaturitySizecat,Photocat,quantitycat,paidcat,Target
7809,2,2,1,1,2,0,1,1,1,0,0,1,5,1,0,1
7810,2,3,2,3,0,0,1,2,1,0,1,0,0,1,1,1
7811,1,1,1,3,0,0,1,2,1,0,1,1,5,1,0,1
7812,2,2,1,0,2,0,0,1,1,0,1,0,3,0,0,1
7813,2,2,2,1,0,1,0,2,1,0,0,0,2,1,0,0
7814,1,3,1,0,0,0,0,2,1,0,1,1,5,1,0,1
7815,1,1,2,2,2,0,0,0,1,1,0,0,1,0,0,0
7816,1,1,1,4,0,1,0,0,0,0,1,1,3,1,0,1
7817,1,2,1,1,0,0,0,0,1,1,1,1,1,0,0,0
7818,2,1,1,4,2,1,0,2,1,0,0,0,1,0,1,1
7819,2,3,1,2,2,0,0,2,1,0,1,0,3,1,0,1
7820,2,2,1,1,2,0,0,2,1,0,0,0,2,0,0,1
7821,2,1,2,2,0,0,0,0,0,0,1,0,3,0,0,1
7822,2,2,2,1,0,0,0,1,0,0,1,1,3,0,0,1
7823,1,3,1,4,0,0,0,1,1,1,1,0,4,1,0,0
7824,1,2,1,0,0,0,0,0,1,0,0,0,3,0,0,0
7825,2,2,1,1,2,0,0,0,1,0,0,1,3,0,0,1
7826,1,2,2,2,0,0,0,1,1,1,1,1,2,0,0,1
7827,1,2,2,2,0,0,0,1,1,0,1,1,0,1,0,0
7828,1,2,1,4,0,0,0,0,1,1,0,0,3,0,1,0
7829,2,3,1,0,2,0,0,1,1,0,1,0,3,1,0,1
7830,2,2,2,0,2,0,0,0,0,0,1,1,4,0,0,0
7831,2,2,2,2,0,0,0,1,1,0,0,1,5,0,0,0
7832,2,2,2,3,0,0,1,1,1,1,1,1,3,0,1,0
7833,1,2,2,1,0,0,0,0,1,0,1,1,5,0,0,1
7834,1,1,1,2,0,0,0,1,1,1,1,0,3,0,0,1
7835,1,2,1,1,2,0,0,1,1,0,1,0,2,1,0,1
7836,2,2,1,3,2,0,0,2,1,1,1,1,3,0,1,1
7837,2,1,1,3,0,1,0,2,0,0,1,1,1,0,0,1
7838,1,1,1,0,0,0,0,2,1,0,1,1,4,0,0,1
7839,2,1,1,2,0,1,0,0,1,0,0,1,2,0,0,1
7840,1,1,1,4,0,1,1,2,1,1,0,1,1,0,0,1
7841,2,2,2,1,0,1,0,0,0,0,1,0,1,0,1,1
7842,2,1,1,3,2,0,0,0,1,0,1,0,1,0,0,1
7843,1,1,1,4,2,0,0,0,1,1,1,0,3,0,0,1
7844,2,1,1,2,0,1,1,1,0,0,0,1,5,0,0,1
7845,1,2,2,3,0,1,0,1,0,0,1,1,3,0,1,0
7846,2,1,1,0,2,1,0,1,1,0,0,1,2,0,0,1
7847,1,3,2,0,0,0,0,0,0,0,1,1,1,1,0,0
7848,1,2,2,1,0,0,0,1,1,0,0,1,1,0,0,1
7849,1,2,2,4,0,0,0,0,1,1,1,1,5,0,0,1
7850,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
7851,2,3,2,2,0,0,0,1,1,0,1,1,3,1,1,1
7852,2,1,2,3,0,1,0,0,1,1,1,1,3,0,0,1
7853,1,2,1,3,0,0,0,0,0,1,1,1,3,0,1,1
7854,1,2,1,4,2,0,0,1,1,0,1,0,3,0,0,1
7855,1,1,1,1,0,0,0,0,1,1,0,1,5,0,0,1
7856,1,1,1,4,0,1,0,1,1,1,1,1,3,0,0,1
7857,2,1,1,3,2,0,0,1,1,1,0,1,2,1,0,1
7858,1,1,1,2,0,0,0,0,1,0,1,1,1,0,0,1
7859,1,1,1,2,0,0,1,0,1,0,1,1,4,0,0,1
7860,1,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0
7861,2,2,1,2,2,1,0,2,1,0,0,1,2,0,0,0
7862,1,3,2,2,0,0,0,2,1,0,1,1,5,1,0,1
7863,2,2,2,1,0,0,0,0,0,0,1,1,1,0,0,1
7864,1,1,1,1,0,0,0,0,1,0,1,1,3,0,0,0
7865,2,3,1,1,2,1,0,2,1,1,1,1,3,1,0,1
7866,1,2,2,2,0,1,0,1,1,0,1,1,5,0,0,1
7867,2,2,2,0,2,1,0,1,0,0,1,1,4,0,0,1
7868,2,1,2,1,0,1,1,0,0,0,1,0,5,0,0,1
7869,2,1,1,3,2,0,0,2,1,0,1,1,3,0,0,0
7870,1,2,2,4,0,0,0,1,0,1,1,1,2,0,0,0
7871,2,2,1,3,2,0,0,0,0,1,0,1,1,0,1,1
7872,2,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0
7873,1,2,2,1,0,0,0,0,1,1,0,1,1,0,1,0
7874,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,1
7875,2,3,1,0,2,0,1,2,1,0,1,0,5,1,0,0
7876,1,1,2,4,2,1,0,1,0,0,1,0,2,0,1,1
7877,2,2,1,2,2,1,0,2,1,0,0,1,3,0,0,0
7878,2,2,2,4,0,1,1,1,1,0,1,1,5,0,0,1
7879,2,1,1,1,2,0,0,0,1,1,1,0,1,0,1,1
7880,2,1,1,3,2,1,0,1,0,0,1,1,3,1,1,0
7881,1,2,2,2,0,1,0,1,1,1,1,1,2,0,0,1
7882,2,2,1,2,2,1,0,2,1,0,1,1,3,0,0,1
7883,2,1,1,3,2,0,0,1,0,0,0,1,3,0,0,1
7884,1,2,1,2,0,0,0,1,1,0,1,0,3,0,0,0
7885,2,2,2,4,2,1,0,0,0,0,1,1,4,1,0,1
7886,1,2,1,4,0,0,0,2,1,1,1,1,3,0,1,0
7887,2,2,1,2,2,1,0,2,1,1,0,0,3,0,0,1
7888,2,2,2,1,0,0,0,2,1,0,0,1,4,1,0,1
7889,2,1,1,3,0,0,0,0,0,0,0,1,3,0,0,0
7890,2,2,1,2,2,1,0,2,1,0,0,1,4,0,0,1
7891,2,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1
7892,2,3,1,0,0,1,0,1,1,0,0,0,5,1,0,1
7893,2,1,1,1,2,1,0,1,1,0,1,1,3,0,0,1
7894,2,1,1,3,2,1,0,1,0,0,0,0,4,0,0,1
7895,1,2,2,2,0,0,0,2,1,1,1,1,5,0,0,1
7896,2,2,2,4,0,0,0,0,0,0,1,1,2,0,1,1
7897,1,2,2,2,0,0,0,1,0,0,1,0,3,0,0,1
7898,1,2,1,0,0,0,0,0,1,0,1,1,1,0,1,0
7899,2,2,1,2,2,0,0,0,0,0,1,1,4,1,0,0
7900,1,2,2,4,0,0,0,2,1,1,1,1,3,0,0,1
7901,2,2,1,3,2,0,1,2,1,0,1,0,1,0,0,1
7902,2,1,1,2,2,0,0,0,0,0,1,0,3,0,0,1
7903,1,2,1,3,0,0,0,2,1,0,1,1,2,0,0,1
7904,2,1,2,4,0,0,0,0,0,1,0,1,3,0,1,1
7905,1,2,2,4,0,0,0,1,1,0,1,0,5,0,0,0
7906,2,2,2,4,0,0,0,2,1,1,1,1,1,0,1,0
7907,2,3,1,2,2,0,0,2,1,0,1,0,4,1,0,0
7908,2,2,1,2,2,1,0,2,0,0,1,1,5,0,0,1
7909,1,1,1,1,0,0,1,1,1,0,0,1,5,0,0,1
7910,2,3,1,1,2,1,0,2,1,0,0,1,3,1,0,1
7911,1,2,1,2,0,0,0,0,1,0,1,1,3,0,0,1
7912,1,2,1,4,0,1,1,0,1,0,1,1,3,0,0,1
7913,2,2,1,3,2,1,0,2,1,1,0,1,1,0,0,1
7914,2,3,2,1,2,1,0,2,1,0,1,0,5,1,0,1
7915,1,2,1,3,0,0,0,1,1,1,1,1,4,0,1,1
7916,1,2,1,4,2,0,0,0,0,0,1,0,3,0,0,1
7917,2,3,2,1,2,0,0,2,1,0,0,1,5,1,0,1
7918,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1
7919,2,1,1,3,2,0,0,1,1,0,0,1,2,0,0,1
7920,1,3,1,1,0,0,0,0,1,1,0,1,1,1,0,1
7921,2,1,1,4,0,1,1,1,1,1,0,1,5,0,0,0
7922,2,1,1,3,2,0,0,0,0,1,1,1,2,0,0,1
7923,1,1,2,1,0,1,0,0,1,1,1,1,4,0,0,1
7924,2,1,2,4,2,0,0,0,1,1,0,0,1,0,0,0
7925,2,2,1,0,2,0,0,0,1,0,1,0,1,1,0,1
7926,1,3,1,4,0,0,0,1,1,0,0,1,2,1,0,0
7927,1,1,2,4,2,0,0,0,0,1,0,0,1,0,0,0
7928,1,2,2,2,0,0,0,0,1,1,1,1,2,0,0,1
7929,1,1,1,4,2,0,0,2,1,1,0,1,1,0,0,1
7930,2,3,1,0,0,1,0,2,1,0,0,0,3,1,0,1
7931,1,2,1,2,0,0,0,1,1,1,1,1,5,0,0,1
7932,1,2,1,1,0,0,1,1,1,0,1,0,2,0,0,1
7933,2,1,1,1,2,0,0,2,1,0,1,1,3,0,0,1
7934,1,2,1,3,0,0,0,2,1,1,1,0,1,0,1,0
7935,1,2,2,4,2,1,0,0,0,1,0,0,3,0,0,1
7936,2,1,2,3,2,0,0,1,1,0,1,0,2,0,0,1
7937,1,1,2,1,0,1,0,0,1,1,1,1,3,0,0,1
7938,1,3,1,1,0,0,0,1,1,0,0,0,1,1,0,1
7939,1,2,2,1,0,0,0,1,1,1,0,1,1,0,0,0
7940,2,1,1,0,2,1,0,0,0,0,0,0,2,0,0,1
7941,2,3,1,0,2,0,0,1,1,0,1,1,3,1,0,1
7942,2,1,1,1,2,0,0,1,0,0,1,0,3,0,0,1
7943,1,2,1,0,0,1,0,1,1,0,0,1,1,0,0,1
7944,1,2,1,1,0,1,0,1,1,0,1,1,2,0,0,1
7945,2,2,2,1,0,1,0,1,0,0,0,0,3,0,0,1
7946,2,2,1,0,2,1,0,2,1,0,1,1,3,0,0,1
7947,2,2,2,2,0,0,0,2,1,0,1,0,1,0,0,0
7948,2,2,2,0,0,0,0,0,0,0,1,0,3,0,0,1
7949,2,3,2,1,0,1,0,0,0,0,0,0,3,1,0,0
7950,1,2,1,2,0,0,0,1,1,0,0,1,5,0,0,1
7951,2,3,2,1,2,1,0,2,1,1,1,1,3,1,0,1
7952,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1
7953,2,1,2,2,2,1,0,2,0,1,1,1,0,0,0,1
7954,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1
7955,2,2,2,3,0,0,0,1,0,1,1,1,3,0,0,1
7956,2,1,2,3,0,0,0,1,0,0,1,1,5,0,0,1
7957,2,1,2,0,0,0,0,2,0,0,0,1,3,0,0,1
7958,1,2,1,3,0,0,0,1,1,1,1,1,5,0,1,0
7959,1,1,1,1,0,1,0,1,1,1,1,1,3,0,0,1
7960,1,1,1,2,0,0,0,2,1,0,0,1,2,0,0,1
7961,2,1,2,2,2,0,0,1,0,1,0,0,3,0,0,1
7962,1,1,2,4,0,0,0,0,1,0,0,1,2,0,0,1
7963,2,2,1,2,2,1,0,2,1,1,0,1,3,0,0,1
7964,1,1,2,1,0,0,0,2,1,0,0,1,1,0,0,1
7965,2,1,1,1,2,0,0,1,1,0,0,0,3,0,0,1
7966,2,3,2,1,0,1,0,2,1,0,0,1,5,1,0,0
7967,1,1,2,1,0,0,0,2,1,1,0,1,3,0,1,0
7968,2,1,1,1,2,0,0,2,1,0,1,0,5,0,0,1
7969,1,2,1,2,0,1,0,0,1,1,1,1,5,0,0,1
7970,1,2,1,3,2,0,0,1,1,1,1,1,4,0,0,1
7971,1,1,1,3,0,0,0,1,1,0,0,1,4,0,0,1
7972,2,2,1,1,2,1,0,2,1,0,1,0,4,0,0,1
7973,1,2,1,4,0,0,0,0,1,1,1,0,5,0,1,0
7974,2,1,1,4,2,0,1,2,1,0,1,1,5,1,0,1
7975,2,2,2,1,0,0,0,1,1,1,1,1,5,0,0,1
7976,1,2,1,4,0,1,0,0,0,0,1,1,1,0,0,0
7977,2,1,2,3,2,0,0,0,0,1,0,0,4,0,0,0
7978,1,1,2,4,2,1,0,0,1,1,1,0,4,0,1,1
7979,2,2,1,3,2,0,0,1,1,0,0,1,3,0,0,1
7980,1,1,1,3,0,1,1,0,1,1,0,0,1,0,1,1
7981,2,1,1,1,2,1,0,1,1,0,1,1,5,0,0,1
7982,1,2,1,1,0,1,0,1,1,1,0,1,4,0,0,1
7983,1,2,1,1,0,0,0,1,1,0,0,1,3,0,0,1
7984,2,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0
7985,1,2,1,1,0,0,0,1,1,0,1,0,4,0,0,0
7986,2,2,1,3,2,0,1,0,0,0,0,1,3,0,0,1
7987,2,2,1,3,2,0,0,0,0,1,1,1,3,0,0,0
7988,2,2,1,1,2,0,1,1,1,0,1,1,5,1,0,1
7989,1,2,1,1,0,0,0,0,1,0,1,0,2,0,0,0
7990,2,2,2,3,0,0,0,2,1,0,1,1,2,0,0,1
7991,1,2,1,4,0,0,0,1,1,1,1,1,3,0,1,0
7992,1,1,2,1,0,1,0,1,1,0,1,1,3,0,0,1
7993,1,2,2,4,0,0,0,0,1,0,0,1,1,1,0,0
7994,2,1,1,0,2,0,0,1,1,0,1,0,1,0,0,1
7995,2,3,1,1,2,1,0,2,1,0,0,0,2,1,0,1
7996,2,2,1,2,0,0,0,2,1,0,0,0,2,0,0,1
7997,1,1,1,4,0,0,0,1,1,1,0,1,3,0,0,0
7998,2,2,2,2,0,0,1,0,0,0,1,0,5,0,1,1
7999,1,1,2,4,2,0,0,0,0,1,1,1,2,0,0,1
8000,1,2,2,0,0,0,0,2,1,0,1,1,5,0,0,1
8001,1,2,2,3,0,0,0,1,1,1,1,1,3,0,0,1
8002,1,2,2,0,0,1,0,1,1,1,1,0,3,0,0,1
8003,1,3,2,1,0,0,1,2,1,1,1,0,4,1,0,0
8004,1,1,2,2,0,1,0,2,1,1,1,1,2,0,1,1
8005,1,1,2,0,0,0,0,0,0,0,1,1,3,0,0,1
8006,1,3,1,0,0,1,0,1,1,1,1,1,4,1,0,1
8007,1,2,2,3,0,0,0,1,1,0,1,1,4,0,0,1
8008,2,3,1,0,2,0,0,2,1,0,1,1,2,1,0,1
8009,2,3,1,1,2,1,0,2,1,0,1,1,2,1,0,1
8010,2,2,1,3,2,0,0,0,0,1,1,0,1,0,0,1
8011,1,3,1,1,0,0,0,1,1,0,0,1,1,1,0,0
8012,2,1,1,2,2,0,0,1,1,0,1,0,3,0,0,1
8013,2,1,2,4,0,0,0,1,0,0,0,0,3,0,1,0
8014,1,1,2,2,0,0,0,1,1,0,1,0,5,1,0,1
8015,1,2,2,1,0,0,0,1,1,0,1,1,3,0,0,1
8016,2,1,1,1,2,0,0,1,0,0,0,1,5,1,0,1
8017,2,1,1,0,2,0,0,2,1,0,0,1,3,0,0,0
8018,2,2,1,3,2,0,0,1,0,0,1,1,4,0,0,1
8019,2,1,1,1,2,0,1,1,1,0,1,0,3,0,0,1
8020,2,1,1,3,2,0,0,2,1,1,0,1,0,0,0,1
8021,2,2,2,1,0,1,1,2,1,0,0,1,3,0,0,1
8022,1,1,1,1,0,1,0,0,1,0,0,1,5,0,0,1
8023,2,3,2,2,0,0,0,2,1,0,1,0,4,1,0,1
8024,2,2,1,2,2,1,0,2,1,1,0,1,2,0,0,1
8025,1,1,2,0,0,0,0,0,0,0,1,0,3,0,0,1
8026,1,1,1,2,0,0,0,1,1,0,1,1,2,0,0,1
8027,1,2,1,4,2,0,0,0,0,1,0,0,1,0,0,1
8028,1,1,1,1,0,0,0,1,1,0,1,1,2,0,0,1
8029,2,1,1,1,2,0,0,1,0,0,0,0,2,0,0,1
8030,2,1,1,3,2,1,0,0,0,0,1,1,3,0,0,1
8031,2,3,2,2,0,0,0,2,1,0,1,1,3,1,1,1
8032,1,2,1,3,0,0,0,1,1,1,1,1,4,0,0,0
8033,1,3,1,0,0,0,0,2,1,0,0,1,3,1,0,1
8034,2,2,2,4,0,0,0,0,0,1,1,1,2,0,1,1
8035,2,2,2,1,2,1,0,1,0,0,1,1,3,0,0,1
8036,1,3,2,1,0,0,0,1,1,0,1,1,3,1,0,1
8037,1,1,2,4,2,1,1,0,0,0,1,0,3,0,0,1
8038,1,2,1,3,0,0,0,1,1,1,1,1,3,0,0,1
8039,2,2,2,3,0,0,0,1,0,1,1,1,3,0,0,1
8040,2,2,1,3,2,0,0,1,0,1,1,0,2,0,1,1
8041,1,2,2,3,2,0,1,1,0,1,1,1,5,0,1,1
8042,2,1,1,2,2,0,0,1,1,1,1,1,1,0,1,0
8043,1,2,2,4,2,0,0,0,0,0,1,1,1,0,0,0
8044,1,2,1,3,0,0,1,0,1,1,1,1,5,0,0,0
8045,1,1,2,2,0,0,0,1,1,1,1,1,3,0,0,0
8046,2,1,2,3,0,1,0,1,1,0,1,1,3,0,1,1
8047,2,2,1,3,2,1,1,1,0,0,0,0,3,0,0,1
8048,1,1,2,2,0,0,0,2,1,1,0,1,3,0,0,1
8049,1,1,2,1,0,0,0,1,1,1,1,0,4,0,0,1
8050,2,2,1,3,2,1,0,0,0,0,0,0,4,0,0,0
8051,2,3,1,3,2,0,0,1,1,0,1,1,5,1,0,1
8052,1,1,2,3,0,1,0,0,1,0,0,1,1,0,0,0
8053,1,2,1,1,0,0,0,0,1,1,0,1,5,0,0,1
8054,2,2,1,1,2,0,0,0,0,0,1,0,4,0,0,1
8055,1,2,1,1,0,0,0,0,0,0,1,1,5,0,0,1
8056,1,1,1,3,0,1,0,0,1,1,0,1,1,0,0,0
8057,1,1,1,4,2,0,1,1,1,1,1,1,4,0,0,1
8058,2,1,1,4,2,1,0,1,1,0,0,0,4,0,0,1
8059,2,2,1,0,2,0,0,2,1,0,1,1,5,0,0,1
8060,1,1,2,4,0,1,0,0,1,1,0,1,2,0,0,0
8061,2,2,1,3,2,0,0,2,1,1,1,0,4,0,0,1
8062,2,2,2,1,0,0,1,2,1,0,1,1,5,0,1,1
8063,2,1,2,2,0,0,0,1,0,0,0,1,0,0,0,1
8064,2,1,1,1,2,1,0,1,0,1,0,1,2,0,0,0
8065,1,2,2,4,0,0,0,1,1,1,1,1,3,0,0,1
8066,2,2,2,2,2,0,1,2,1,0,0,1,3,0,1,0
8067,1,1,1,3,0,0,0,2,1,1,0,1,3,0,0,1
8068,2,2,2,3,0,0,1,0,0,0,0,0,3,0,1,1
8069,2,2,2,4,0,0,0,2,1,1,0,0,2,0,0,0
8070,2,1,1,0,0,0,1,2,1,0,1,1,5,0,1,1
8071,1,2,1,0,0,1,0,0,1,0,1,1,4,0,0,1
8072,2,2,1,0,2,0,0,2,1,0,1,0,3,0,1,1
8073,2,2,1,3,2,0,0,2,1,0,1,1,2,0,0,1
8074,1,1,1,1,0,1,0,0,1,1,0,1,2,0,0,0
8075,1,2,2,1,0,0,0,0,0,1,1,1,2,0,0,1
8076,2,1,1,1,2,1,0,0,0,1,1,1,5,0,0,1
8077,2,3,1,1,2,1,0,2,1,0,1,1,5,1,0,1
8078,1,2,1,4,0,1,0,0,0,1,0,1,3,0,0,0
8079,1,2,1,1,0,0,0,0,1,0,1,1,5,0,0,1
8080,1,1,1,2,0,0,0,0,1,1,0,1,1,0,0,0
8081,1,1,2,1,0,1,0,1,1,1,1,1,3,0,0,1
8082,1,2,2,3,0,1,0,1,1,0,0,1,2,0,0,0
8083,1,2,1,1,0,1,0,2,1,1,1,0,5,0,0,1
8084,1,2,2,1,0,0,0,0,1,0,0,1,3,0,0,1
8085,1,2,2,3,2,0,0,1,0,1,1,0,1,0,0,1
8086,2,1,1,3,0,0,0,2,1,0,1,1,1,0,0,0
8087,2,2,1,2,2,1,0,1,1,0,1,1,4,0,1,1
8088,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
8089,2,1,1,0,2,0,0,2,1,0,0,0,2,0,0,1
8090,1,2,1,2,0,0,1,1,1,0,0,1,3,0,0,1
8091,1,2,1,1,0,0,0,0,1,1,1,1,3,0,0,1
8092,2,2,2,2,2,0,0,1,0,1,0,1,5,0,1,0
8093,1,3,1,2,0,0,1,2,1,1,0,0,3,1,0,0
8094,1,1,2,4,0,0,0,0,0,1,1,0,1,0,1,0
8095,1,2,1,2,0,0,1,1,1,1,1,1,5,0,1,0
8096,2,1,1,0,2,0,0,2,1,0,0,1,1,0,0,1
8097,1,2,2,3,0,0,0,0,1,1,1,1,3,0,0,0
8098,1,1,2,1,0,1,0,2,1,0,1,1,3,0,0,0
8099,1,1,2,4,2,0,0,0,1,0,1,1,2,0,0,1
8100,1,2,1,3,0,0,0,1,1,1,1,1,2,0,0,1
8101,1,2,1,0,0,0,0,0,1,0,1,0,3,0,0,1
8102,1,2,1,4,0,0,0,0,1,1,1,1,3,0,0,0
8103,2,1,2,3,2,0,0,1,0,1,0,0,3,0,1,1
8104,2,1,1,1,2,0,0,0,1,0,1,0,1,0,0,1
8105,1,1,2,1,0,1,0,2,1,0,1,1,4,0,1,1
8106,2,1,2,2,2,1,0,1,1,0,1,1,3,0,0,1
8107,1,2,1,2,0,0,0,0,1,0,1,0,3,1,0,0
8108,2,1,1,3,2,1,0,1,1,0,0,1,3,1,0,0
8109,1,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8110,1,1,1,1,0,0,0,1,0,0,0,1,3,0,0,1
8111,1,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0
8112,2,3,1,1,2,1,0,2,1,0,1,1,3,1,0,1
8113,1,2,1,2,0,0,1,1,1,1,0,1,1,1,0,1
8114,2,1,1,3,2,0,0,0,0,1,0,1,2,0,0,0
8115,1,2,2,1,2,0,0,0,1,1,1,1,4,0,0,1
8116,2,2,1,1,2,1,0,2,1,0,0,0,5,0,0,1
8117,1,3,1,4,0,0,0,1,1,0,1,1,3,1,0,1
8118,2,3,2,0,0,1,0,1,1,0,0,1,5,1,0,1
8119,1,1,2,2,0,0,0,0,1,0,0,1,1,0,0,1
8120,2,2,2,4,0,0,0,1,0,1,1,1,3,0,0,0
8121,2,1,1,1,2,0,0,0,0,0,0,1,5,0,0,1
8122,1,1,2,4,2,1,0,2,1,1,0,0,0,0,0,0
8123,2,3,1,1,2,0,1,2,0,0,1,1,3,1,0,0
8124,1,3,1,4,0,1,0,2,1,1,1,1,3,1,0,0
8125,2,1,2,3,0,0,0,1,0,0,1,1,3,0,0,1
8126,1,2,1,1,0,0,0,1,1,1,0,1,2,0,0,1
8127,2,2,1,3,2,0,0,0,1,1,0,1,2,0,0,1
8128,1,2,1,2,0,0,0,0,1,1,1,1,5,0,0,1
8129,1,2,1,2,0,0,0,0,1,1,1,1,2,0,0,1
8130,1,2,1,2,0,1,0,1,1,0,0,1,5,0,0,1
8131,1,2,1,3,0,0,0,0,0,0,1,1,3,0,0,0
8132,1,2,1,0,0,0,0,1,1,0,1,0,1,0,0,1
8133,1,2,1,4,0,1,0,1,1,1,1,1,1,0,1,0
8134,1,1,1,0,0,0,0,1,1,1,1,1,4,0,0,0
8135,1,2,1,0,0,0,0,1,1,0,1,1,3,0,0,1
8136,1,2,2,1,0,0,0,1,1,0,1,1,1,0,0,1
8137,2,1,2,4,2,1,0,0,0,1,1,1,1,0,0,1
8138,1,2,2,1,0,0,0,1,1,1,1,1,5,0,0,0
8139,1,2,2,4,2,1,0,2,1,1,1,0,1,0,0,1
8140,2,2,2,1,2,1,0,2,1,0,1,1,5,1,0,1
8141,1,1,2,2,0,0,0,1,1,0,1,1,3,0,0,1
8142,2,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0
8143,2,2,1,3,2,1,0,2,1,1,0,1,2,0,0,0
8144,1,1,2,3,2,1,0,1,0,1,0,1,2,0,1,0
8145,2,1,2,2,0,1,0,2,1,0,0,0,2,1,0,1
8146,1,2,2,3,0,0,0,0,1,0,0,1,5,0,0,1
8147,1,2,1,1,0,0,0,2,1,0,1,1,4,1,0,1
8148,1,1,1,4,0,0,1,2,1,1,1,0,2,0,1,1
8149,1,2,1,3,0,0,0,2,1,1,0,1,1,1,0,0
8150,2,1,1,2,2,0,0,1,1,1,1,1,1,0,1,1
8151,2,2,1,3,2,0,0,1,1,0,0,1,3,0,0,1
8152,1,2,1,2,2,1,0,1,1,0,1,1,3,0,0,0
8153,1,2,1,3,0,0,0,2,1,1,1,1,5,0,0,1
8154,1,2,1,1,0,1,0,2,1,1,0,1,5,0,0,1
8155,2,2,1,2,0,0,0,2,1,1,1,1,1,0,0,0
8156,2,2,2,1,0,0,1,0,0,0,0,0,3,0,0,0
8157,1,2,2,1,0,0,0,2,1,1,1,1,4,0,0,1
8158,2,1,2,0,0,0,0,2,1,0,1,1,3,1,0,1
8159,2,3,1,2,2,1,0,2,1,0,1,0,4,1,0,1
8160,2,2,1,1,0,0,0,2,1,0,0,0,3,0,0,1
8161,1,2,2,1,0,0,0,2,1,1,1,0,3,1,0,0
8162,2,2,1,3,0,0,0,1,1,1,1,0,4,0,0,1
8163,1,2,2,4,2,0,1,0,1,1,1,1,3,0,0,0
8164,2,2,2,1,2,0,0,1,0,0,1,0,1,0,1,1
8165,1,3,1,1,0,0,0,2,1,0,1,1,5,1,0,1
8166,2,3,2,2,2,1,0,2,1,0,1,0,4,1,0,1
8167,2,2,1,4,2,1,0,2,1,1,1,0,1,1,0,1
8168,2,1,1,2,0,0,0,2,1,1,0,1,4,0,0,1
8169,1,2,2,2,0,0,0,0,0,0,1,1,2,0,0,0
8170,1,1,2,1,0,1,0,0,1,1,1,1,1,0,0,1
8171,2,1,1,3,2,0,0,1,0,0,0,1,3,0,0,0
8172,2,1,1,2,2,0,0,2,1,0,1,1,3,0,0,0
8173,1,2,1,4,2,0,0,0,0,0,1,0,2,0,0,1
8174,2,2,1,1,2,0,0,2,1,1,1,0,2,0,0,1
8175,2,2,2,1,0,0,1,1,1,0,1,1,4,0,1,1
8176,1,3,2,4,0,0,0,1,0,0,0,0,0,1,0,0
8177,1,3,2,0,0,1,1,2,1,0,1,1,5,1,1,1
8178,1,1,2,4,2,0,0,0,0,1,0,0,1,0,1,1
8179,2,3,2,1,2,0,0,1,1,0,1,1,5,1,0,1
8180,2,1,2,2,0,1,0,0,0,0,0,0,3,0,0,1
8181,1,1,1,3,0,1,0,0,1,1,1,1,2,0,0,0
8182,1,1,1,3,2,0,0,0,0,0,1,0,2,0,0,0
8183,2,1,2,2,2,1,1,0,1,0,1,0,1,0,0,1
8184,2,2,1,3,2,0,0,1,1,1,0,0,1,0,0,1
8185,2,2,1,1,2,0,0,0,0,0,1,0,3,0,0,1
8186,2,2,2,0,0,1,0,2,1,0,0,0,3,1,0,1
8187,2,1,1,3,2,1,0,1,0,0,1,1,2,1,0,1
8188,1,1,1,0,0,0,0,0,1,0,0,0,5,0,0,1
8189,2,2,1,0,2,0,0,2,1,0,1,1,5,0,0,1
8190,2,2,2,1,0,1,1,1,1,0,0,1,3,0,0,1
8191,1,2,1,2,0,0,0,1,1,1,1,1,2,0,1,1
8192,2,2,2,1,0,1,1,0,1,0,1,1,4,0,1,1
8193,1,2,2,2,0,0,0,2,1,1,0,1,3,1,0,0
8194,1,2,1,0,0,0,0,0,0,0,1,1,4,0,0,1
8195,2,2,2,3,0,1,0,2,1,0,0,1,1,0,0,0
8196,1,2,1,1,0,0,0,1,1,1,1,1,3,0,0,1
8197,2,3,2,2,0,0,0,1,0,0,0,0,1,1,1,0
8198,2,2,2,3,0,1,0,1,0,0,1,1,3,0,0,1
8199,1,2,2,3,0,0,0,0,1,1,0,1,2,0,0,1
8200,1,2,1,3,0,0,0,2,1,1,1,1,2,0,0,0
8201,1,1,1,3,0,1,0,2,1,1,0,1,2,0,0,0
8202,2,1,2,0,0,0,0,0,0,0,1,1,3,0,0,1
8203,1,2,1,3,0,0,0,1,1,1,0,1,4,0,0,1
8204,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1
8205,1,2,1,1,0,1,0,1,1,0,1,1,2,0,0,1
